ME7,51.3943415638,-0.165161044588
TH3,51.526737,-0.053869
ST5,51.389286904505,-0.141661524779893
WA1,51.4548722085,-0.193003999857021
CT8,51.5095436853913,-0.0873571979556188
HV1,51.520787459334,0.205460705694044
ST7,51.3858391292126,-0.136339857220486
ST4,51.3586596124998,-0.149723946604927
GV1,51.493492,-0.149906
KC5,51.49019756,-0.190863311
GR9,51.456357,0.040725
GR7,51.472504,-0.012381
BQ9,51.4659832746662,0.184877126994369
IM1,51.5173675146177,-0.1201947113171
BQ7,51.4946486813055,0.137279111232178
EA6,51.53085,-0.292488
EA8,51.518948,-0.265617
